score	negative_comment	city_name	date	positive_comment	target	overall_comment
10		t-ai-pei	2019年2月13日		洛碁大饭店中华馆	地点想对便捷就在西门町对面，酒店环境早餐都相对不错...
9.2		t-ai-pei	2019年2月12日		洛碁大饭店中华馆	下次还会来的
7.5		t-ai-pei	2018年5月23日		台北凯撒大饭店	位置一流，客房不错，但性格比不算高
5.8		t-ai-pei	2018年5月23日		台北凯撒大饭店	地理位置非常好。
7.1		t-ai-pei	2018年5月21日		台北凯撒大饭店	不会再入住
10		t-ai-pei	2018年10月31日		Hotel M台北门精品旅店	舒适便捷
8.3		t-ai-pei	2018年10月30日		Hotel M台北门精品旅店	房间太吵，隔音不好
10		t-ai-pei	2018年10月26日		Hotel M台北门精品旅店	位置最满意
6.3		t-ai-pei	2019年1月28日		台北天成大饭店	还好
9.2		t-ai-pei	2018年12月21日		台北天成大饭店	如果下次去台湾，也会选择入住。
10		t-ai-pei	2018年12月17日		台北天成大饭店	在台北最满意的酒店
7.1		t-ai-pei	2018年3月15日		复新文旅	房間佈置溫馨，設備齊全
10		t-ai-pei	2018年3月1日		复新文旅	地理位置佳、性价比高的酒店
6.3		t-ai-pei	2018年2月21日		复新文旅	不推荐
5.8		t-ai-pei	2018年12月31日		三德饭店	不会再考虑这就店
9.2		t-ai-pei	2018年12月29日		三德饭店	价格 舒适度什么的都挺不错
10		t-ai-pei	2018年12月24日		三德饭店	物有所值
5.4		t-ai-pei	2018年11月29日		东驿商旅 西宁馆	早餐和服务还不错。
8.3		t-ai-pei	2018年11月6日		东驿商旅 西宁馆	地理位置优，离捷运站公交站近，员工亲切热情，有免费泡面咖啡。
4.6		t-ai-pei	2018年10月28日		东驿商旅 西宁馆	非常糟糕
8.8		t-ai-pei	2018年2月5日		叙美精品旅店	屋里有噪音，隔音差
10		t-ai-pei	2018年2月5日		叙美精品旅店	這是第二次住了
8.8		t-ai-pei	2018年2月1日		叙美精品旅店	空间比想象中的大很多，浴室很干净，整体都很不错，很整齐。
8.8		t-ai-pei	2019年1月21日		摩莎曼拉精品旅馆-台北车站馆	地理位置优越，房间干净整洁。
5.0		t-ai-pei	2019年1月19日		摩莎曼拉精品旅馆-台北车站馆	浴室花洒力強，空間闊。
8.8		t-ai-pei	2019年1月9日		摩莎曼拉精品旅馆-台北车站馆	房间还可以，在离车站这么近的距离，四周挺方便的，价格合适
10		t-ai-pei	2017年7月21日		Hotel PaPa Whale	物超所值的体验
9.6		t-ai-pei	2017年7月18日		Hotel PaPa Whale	会推荐给朋友的旅店
7.5		t-ai-pei	2017年7月17日		Hotel PaPa Whale	总体还可以，各方面都不错
6.3		t-ai-pei	2019年2月9日		洛碁大饭店中华馆	总而言之，除了地理位置优越，其余硬件设施与本人之前住过的酒店相比，差距比较大。更像是快捷酒店。个人入住体验不好
7.9		t-ai-pei	2019年2月5日		洛碁大饭店中华馆	不错
8.8		t-ai-pei	2019年1月31日		洛碁大饭店中华馆	地理位置非常非常非常优越，出门2分钟就是车站。
9.6		t-ai-pei	2018年10月26日		Hotel M台北门精品旅店	综合设计感很棒！
7.1		t-ai-pei	2018年10月14日		Hotel M台北门精品旅店	位置不错，员工也很热情
9.2		t-ai-pei	2018年10月14日		Hotel M台北门精品旅店	酒店各方面都不错 就是太小还没有窗 没其他毛病 
7.5		t-ai-pei	2018年10月16日		台北天成大饭店	房间的床很大  服务人员很热情
8.3		t-ai-pei	2018年10月6日		台北天成大饭店	性价比高，地點超方便，推荐朋友，再次入住
7.9		t-ai-pei	2018年2月13日		复新文旅	卫生  设计合理  虽然很小
10		t-ai-pei	2019年3月1日		复新文旅	干净。
7.5		t-ai-pei	2018年11月18日		复新文旅	经济实惠
9.2		t-ai-pei	2018年12月21日		三德饭店	房间很大，设施很新，入住体验非常好。
8.3		t-ai-pei	2018年12月7日		三德饭店	位置很好
10		t-ai-pei	2018年12月6日		三德饭店	地点
7.9		t-ai-pei	2018年10月7日		东驿商旅 西宁馆	适合逛西门町，适合短期住宿。
8.8		t-ai-pei	2018年10月5日		东驿商旅 西宁馆	酒店的地理位置很好，在西門町裡面，一下樓就可以逛起來了...
7.1		t-ai-pei	2018年10月4日		东驿商旅 西宁馆	自助早餐很不錯。
10		t-ai-pei	2018年1月24日		叙美精品旅店	台北住宿首选
6.3		t-ai-pei	2018年1月4日		叙美精品旅店	房间暗，小，隔音不好。
5.4		t-ai-pei	2018年1月3日		叙美精品旅店	最不满意的一次。
8.8		t-ai-pei	2019年1月6日		摩莎曼拉精品旅馆-台北车站馆	在台北預定了三晚，因為到達比較早...
5.8		t-ai-pei	2019年1月3日		摩莎曼拉精品旅馆-台北车站馆	应该不会有下一次了。
5.8		t-ai-pei	2019年1月2日		摩莎曼拉精品旅馆-台北车站馆	地理位置还行 闹中取静～
10		t-ai-pei	2017年7月16日		Hotel PaPa Whale	一个非常有时代感的酒店
10		t-ai-pei	2017年7月11日		Hotel PaPa Whale	非常棒
8.8		t-ai-pei	2017年7月7日		Hotel PaPa Whale	年轻 活力
9.6		t-ai-pei	2019年1月29日		洛碁大饭店中华馆	人友善，屋干净，还回去。
10		t-ai-pei	2019年1月27日		洛碁大饭店中华馆	地理位置很方便，距离捷运站就50米，楼下就是seven 。
8.8		t-ai-pei	2019年1月26日		洛碁大饭店中华馆	满意
9.2		t-ai-pei	2018年10月8日		Hotel M台北门精品旅店	没有窗户
9.2		t-ai-pei	2018年10月7日		Hotel M台北门精品旅店	很满意
5.0		t-ai-pei	2018年10月4日		Hotel M台北门精品旅店	一般般
9.2		t-ai-pei	2018年10月5日		台北天成大饭店	服务很好，地理位置优越。
8.8		t-ai-pei	2018年9月26日		台北天成大饭店	交通便利，房间大小适中，酒店有停车场
6.7		t-ai-pei	2018年9月10日		台北天成大饭店	地理位置非常好
7.1		t-ai-pei	2018年7月9日		复新文旅	床不错
6.3		t-ai-pei	2018年5月15日		复新文旅	飯店地點交通還方便
8.3		t-ai-pei	2018年1月27日		复新文旅	交通方便
8.8		t-ai-pei	2018年12月5日		三德饭店	位置不错
8.3		t-ai-pei	2018年12月1日		三德饭店	位置不错，离捷运近
7.5		t-ai-pei	2018年11月24日		三德饭店	cp很高，地铁又方便，停车也方便，服务也很好
9.6		t-ai-pei	2018年9月26日		东驿商旅 西宁馆	物超所值
4.6		t-ai-pei	2018年8月9日		东驿商旅 西宁馆	前台服务态度很好。
9.2		t-ai-pei	2018年7月31日		东驿商旅 西宁馆	早餐不錯有兩種選擇...
10		t-ai-pei	2017年12月31日		叙美精品旅店	出入方便  房间新潮简洁  环境干净  楼顶露台 可以休闲...
9.2		t-ai-pei	2017年11月20日		叙美精品旅店	房间卫生干净，装修很精致，因为第二天要赶早班火车吃不了早餐...
7.9		t-ai-pei	2017年11月19日		叙美精品旅店	前台服务态度都很好 早餐非常好 简单但是不马虎 味道很棒
8.8		t-ai-pei	2019年1月2日		摩莎曼拉精品旅馆-台北车站馆	地理位置优越，设施齐全，服务人员很友善
9.6		t-ai-pei	2018年12月29日		摩莎曼拉精品旅馆-台北车站馆	性价比高，地点好，开放的交易厅超好，早餐超棒.
9.6		t-ai-pei	2017年7月3日		Hotel PaPa Whale	位置好 装修好看 配套设施都很好 也很干净 找不到缺点
9.2		t-ai-pei	2017年7月2日		Hotel PaPa Whale	地理位置方便
9.2		t-ai-pei	2019年1月25日		洛碁大饭店中华馆	总体还是不错
9.2		t-ai-pei	2019年1月24日		洛碁大饭店中华馆	还不错哦
8.3		t-ai-pei	2018年9月17日		Hotel M台北门精品旅店	隔音不是很好，晚上会听到走道的声音！
9.2		t-ai-pei	2018年9月13日		Hotel M台北门精品旅店	早餐很差，沒有西式選擇，全是送飯菜的
4.6		t-ai-pei	2018年9月10日		Hotel M台北门精品旅店	房间比预期的小。
9.6		t-ai-pei	2018年8月24日		台北天成大饭店	員工真的很棒
10		t-ai-pei	2018年8月4日		台北天成大饭店	非常满意
6.3		t-ai-pei	2018年7月29日		台北天成大饭店	住宿条件一般，但离火车站近
8.3		t-ai-pei	2017年12月2日		复新文旅	進捷運 乾淨 有安全感
7.5		t-ai-pei	2017年10月9日		复新文旅	不错
4.6		t-ai-pei	2018年11月22日		三德饭店	一般
8.3		t-ai-pei	2018年11月8日		三德饭店	很好的体验
9.6		t-ai-pei	2018年7月24日		东驿商旅 西宁馆	Compare了好几家…
9.6		t-ai-pei	2018年6月9日		东驿商旅 西宁馆	房间干净，自助早餐很好吃，员工很nice，位置在西门町很繁华
9.0		t-ai-pei	2017年10月13日		叙美精品旅店	还算满意、舒适的，尤其是员工说话办事都好热情，加分不少！
7.5		t-ai-pei	2017年9月24日		叙美精品旅店	早餐比较丰富
10		t-ai-pei	2018年12月25日		摩莎曼拉精品旅馆-台北车站馆	早餐特别好，种类很多；
9.6		t-ai-pei	2018年12月23日		摩莎曼拉精品旅馆-台北车站馆	非常干净，员工特别nice, 床铺比较舒服...
9.2		t-ai-pei	2018年12月20日		摩莎曼拉精品旅馆-台北车站馆	性價比讚
9.6		t-ai-pei	2017年6月28日		Hotel PaPa Whale	物超所值
7.5		t-ai-pei	2017年6月26日		Hotel PaPa Whale	我们是素食者，只用一天的早餐。
9.6		t-ai-pei	2017年6月25日		Hotel PaPa Whale	形象深刻的台湾行
5.0		t-ai-pei	2019年1月23日		洛碁大饭店中华馆	感觉根本没有四星，设施很老，也没有独立一栋楼...
9.6		t-ai-pei	2019年1月23日		洛碁大饭店中华馆	整体很棒。
10		t-ai-pei	2019年1月6日		洛碁大饭店中华馆	服务热情，房间住着很舒适，视野棒，早餐好吃，离西门町也近
6.7		t-ai-pei	2018年9月3日		Hotel M台北门精品旅店	好位置
5.8		t-ai-pei	2018年9月2日		Hotel M台北门精品旅店	一般，服务态度与其他酒店比好多了。
8.3		t-ai-pei	2018年8月22日		Hotel M台北门精品旅店	有点小失望
6.7		t-ai-pei	2018年7月26日		台北天成大饭店	地點非常好 和清潔也非常好
10		t-ai-pei	2018年6月2日		台北天成大饭店	早餐真的棒 服务态度超级好
6.7		t-ai-pei	2018年5月20日		台北天成大饭店	一般，不会再定
5.4		t-ai-pei	2017年7月5日		复新文旅	方便
10		t-ai-pei	2017年6月26日		复新文旅	便捷洁净舒服的旅店
8.3		t-ai-pei	2018年10月23日		三德饭店	能提供手机非常方便，可以免费拨打国内
7.1		t-ai-pei	2018年10月19日		三德饭店	三德饭店早餐种类少还难吃！
10		t-ai-pei	2018年10月7日		三德饭店	服务很好
6.7		t-ai-pei	2018年6月1日		东驿商旅 西宁馆	一般
7.1		t-ai-pei	2018年4月1日		东驿商旅 西宁馆	太棒了👏
7.5		t-ai-pei	2017年8月3日		叙美精品旅店	房
3.8		t-ai-pei	2019年5月6日		叙美精品旅店	蚊子太多了, 
9.2		t-ai-pei	2018年12月20日		摩莎曼拉精品旅馆-台北车站馆	环境，地理位置，还有卫生程度都非常不错！
7.1		t-ai-pei	2018年12月16日		摩莎曼拉精品旅馆-台北车站馆	还可以再来
10		t-ai-pei	2018年12月9日		摩莎曼拉精品旅馆-台北车站馆	如有机会再来台北，还会住这里。
10		t-ai-pei	2017年6月23日		Hotel PaPa Whale	挺好的入住经验
9.6		t-ai-pei	2017年6月20日		Hotel PaPa Whale	推荐入住喔
9.2		t-ai-pei	2017年6月9日		Hotel PaPa Whale	推荐入住喔
6.3		t-ai-pei	2018年5月18日		台北凯撒大饭店	性价比不值
7.9		t-ai-pei	2018年12月25日		洛碁大饭店中华馆	位置很好，出门就是西门町商圈，楼下711都非常方便...
9.6		t-ai-pei	2018年12月25日		洛碁大饭店中华馆	房间蛮大，就在西门町旁边，也干净
3.8		t-ai-pei	2018年8月20日		Hotel M台北门精品旅店	地理位置！
9.2		t-ai-pei	2018年8月17日		Hotel M台北门精品旅店	会向别人推荐入住
10		t-ai-pei	2018年8月11日		Hotel M台北门精品旅店	基本不错
5.0		t-ai-pei	2018年5月11日		台北天成大饭店	噩梦
10		t-ai-pei	2018年4月4日		台北天成大饭店	与预计的差不多，地处繁华交通便利的老式酒店。
8.8		t-ai-pei	2018年2月26日		台北天成大饭店	很不错 地理位置特别好
8.8		t-ai-pei	2018年10月5日		三德饭店	性价比还可以，免费停车很好。
9.6		t-ai-pei	2018年10月1日		三德饭店	员工礼貌热情，地理位置很好。
10		t-ai-pei	2018年9月25日		三德饭店	挺好的
6.3		t-ai-pei	2018年3月5日		东驿商旅 西宁馆	位置很好，就是有点难找
4.6		t-ai-pei	2018年2月25日		东驿商旅 西宁馆	早餐是唯一的亮点
7.9		t-ai-pei	2018年2月22日		东驿商旅 西宁馆	卫生间没有做干湿分离，洗完澡一整天了卫生间还是潮的，影响使用
7.1		t-ai-pei	2019年5月4日		叙美精品旅店	隔音效果差，床不舒服
9.6		t-ai-pei	2019年4月28日		叙美精品旅店	总体来说不错
8.3		t-ai-pei	2019年3月6日		叙美精品旅店	房间太小 其他还好
5.4		t-ai-pei	2018年12月9日		摩莎曼拉精品旅馆-台北车站馆	勉勉強強。
9.2		t-ai-pei	2018年12月4日		摩莎曼拉精品旅馆-台北车站馆	地理位置非常好，距离捷运近，附近公交车也多，到哪都方便...
7.9		t-ai-pei	2018年11月30日		摩莎曼拉精品旅馆-台北车站馆	位置方便，周边吃得也多，购物得也多，还有不少书店。
8.8		t-ai-pei	2017年6月8日		Hotel PaPa Whale	不錯的體驗
10		t-ai-pei	2019年6月4日		Hotel PaPa Whale	专修好，干净。
6.7		t-ai-pei	2019年6月2日		Hotel PaPa Whale	浴室还可以
10		t-ai-pei	2018年5月16日		台北凯撒大饭店	因为孩子最后一天晚上发烧 特地送来了冰枕和酒精...
7.5		t-ai-pei	2018年5月11日		台北凯撒大饭店	位置不错、服务态度非常好
7.9		t-ai-pei	2018年5月1日		台北凯撒大饭店	位置绝佳
5.8		t-ai-pei	2018年11月24日		洛碁大饭店中华馆	早餐丰富，地理位置好离西门町很近。
10		t-ai-pei	2018年11月21日		洛碁大饭店中华馆	不错的酒店
10		t-ai-pei	2018年11月18日		洛碁大饭店中华馆	非常棒的酒店，这种房型第一次住，但两人相互影响会更小。
7.9		t-ai-pei	2018年2月25日		台北天成大饭店	酒店除了贵点设备老点房间小点其他没有问题
7.9		t-ai-pei	2018年2月9日		台北天成大饭店	位置很好，离台北车站很近
9.2		t-ai-pei	2018年9月5日		三德饭店	舒服舒适
10		t-ai-pei	2018年8月19日		三德饭店	服务好
8.3		t-ai-pei	2018年8月14日		三德饭店	前两天住过，感觉不错，这次从花莲回来，再次入住。
9.6		t-ai-pei	2018年2月15日		东驿商旅 西宁馆	在台北市中心，寸土寸金的地方。
8.3		t-ai-pei	2018年2月10日		东驿商旅 西宁馆	闹市区的民宿
10		t-ai-pei	2019年3月2日		叙美精品旅店	干净
8.8		t-ai-pei	2019年2月19日		叙美精品旅店	服务态度好
7.9		t-ai-pei	2018年11月30日		摩莎曼拉精品旅馆-台北车站馆	位置挺好，离捷运挺近的。
8.8		t-ai-pei	2018年11月10日		摩莎曼拉精品旅馆-台北车站馆	地理位置很好，出行便捷，周边配套设施健全，客房服务人员态度好。
7.9		t-ai-pei	2018年11月10日		摩莎曼拉精品旅馆-台北车站馆	地理位置极佳，周边吃东西方便，离车站近，出行便利...
9.2		t-ai-pei	2019年5月20日		Hotel PaPa Whale	价格合适的话一直是首选
7.5		t-ai-pei	2019年5月19日		Hotel PaPa Whale	没有窗这一点困扰
7.9		t-ai-pei	2019年4月2日		Hotel PaPa Whale	位置很好，整体设计风格也不错，很喜欢。
7.5		t-ai-pei	2018年4月30日		台北凯撒大饭店	最佳的位置
2.5		t-ai-pei	2018年4月12日		台北凯撒大饭店	最差的一次入住体验。
9.6		t-ai-pei	2018年4月2日		台北凯撒大饭店	物有所值
7.5		t-ai-pei	2018年11月17日		洛碁大饭店中华馆	高端经济型酒店
10		t-ai-pei	2018年11月15日		洛碁大饭店中华馆	第二次入住，酒店很好，位置很好，这次旅程最满意的酒店
9.6		t-ai-pei	2018年11月14日		洛碁大饭店中华馆	地理位置好，对面就是西门町...
7.5		t-ai-pei	2018年8月7日		三德饭店	卫浴用品很赞
8.5		t-ai-pei	2018年7月27日		三德饭店	隔音
7.5		t-ai-pei	2018年7月24日		三德饭店	安静，服务好，估计有便利店和地铁
7.5		t-ai-pei	2018年1月18日		东驿商旅 西宁馆	總體都可以接受
7.9		t-ai-pei	2018年1月15日		东驿商旅 西宁馆	没有住过其他酒店无法与之比较并得出结论，如果不是挑剔的人，我觉得还行。建议住宿东驿商旅本部（酒店在8楼上），应该会更安静些。
7.5		t-ai-pei	2018年1月9日		东驿商旅 西宁馆	预料中
9.6		t-ai-pei	2019年2月12日		叙美精品旅店	卫生间特别好
3.3		t-ai-pei	2019年2月8日		叙美精品旅店	房间实在是有够小，太小了，连箱子都没有地方放
8.3		t-ai-pei	2019年1月29日		叙美精品旅店	位置好
7.9		t-ai-pei	2018年10月31日		摩莎曼拉精品旅馆-台北车站馆	临近台北车站，位置很棒，捷运公交去哪都很方便
7.9		t-ai-pei	2018年10月28日		摩莎曼拉精品旅馆-台北车站馆	除了房间面积 都很满意
9.2		t-ai-pei	2018年10月28日		摩莎曼拉精品旅馆-台北车站馆	推荐！
9.2		t-ai-pei	2019年3月18日		Hotel PaPa Whale	房间比较小但是床还挺舒适
7.5		t-ai-pei	2019年3月9日		Hotel PaPa Whale	如果有窗就更好啦
10		t-ai-pei	2019年3月4日		Hotel PaPa Whale	环境，创意非常好
10		t-ai-pei	2018年4月1日		台北凯撒大饭店	十分適合一家大小來住，床鋪很大，地鐵站上蓋，超方便。
10		t-ai-pei	2018年3月28日		台北凯撒大饭店	地点特别好，就在台北火车的正对面，酒店电梯直通捷运站
6.3		t-ai-pei	2018年3月12日		台北凯撒大饭店	地点绝佳，就在台北车站对面，地铁也非常方便
10		t-ai-pei	2018年11月5日		洛碁大饭店中华馆	交通很便利，离西门町很近，也就100多米的距离...
5.8		t-ai-pei	2018年10月22日		洛碁大饭店中华馆	离西门町很近，过个马路就是了，楼下也有711和火锅店
7.1		t-ai-pei	2018年10月22日		洛碁大饭店中华馆	总体还不错
9.2		t-ai-pei	2019年5月31日		龙虾先生的秘密巢穴设计青旅	挺好的！
7.5		t-ai-pei	2018年7月15日		三德饭店	wifi信号不好
7.5		t-ai-pei	2018年7月15日		三德饭店	床很舒服，睡到10点
8.3		t-ai-pei	2017年12月5日		东驿商旅 西宁馆	地理位置得天独厚  工作人员热情周到
10		t-ai-pei	2017年11月30日		东驿商旅 西宁馆	位置很好，就在西门町，坐捷运一站到台北车站，去哪里玩都很方便
5.8		t-ai-pei	2017年11月13日		东驿商旅 西宁馆	位置好，房间小，最好不要住靠马路一侧，太吵。
5.0		t-ai-pei	2019年1月28日		叙美精品旅店	衛生間內有煙灰和用過的牙刷.
10		t-ai-pei	2019年1月27日		叙美精品旅店	很干净 住的很舒适 早餐也不错
10		t-ai-pei	2018年12月18日		叙美精品旅店	性价比还好
8.5		t-ai-pei	2018年10月24日		摩莎曼拉精品旅馆-台北车站馆	隔音有點差，其他房客在深夜回來時的吵雜聲非常清楚。
7.1		t-ai-pei	2018年10月23日		摩莎曼拉精品旅馆-台北车站馆	离台北站近，早歺丰富
7.5		t-ai-pei	2018年10月23日		摩莎曼拉精品旅馆-台北车站馆	水龙头的水太猛了，一开全喷身上了，它应该控制一下它寄己
8.3		t-ai-pei	2019年3月2日		Hotel PaPa Whale	总体来说还可以，性价比不错
8.3		t-ai-pei	2019年2月26日		Hotel PaPa Whale	不错的酒店
7.1		t-ai-pei	2019年2月25日		Hotel PaPa Whale	房间太小了
7.5		t-ai-pei	2018年3月12日		台北凯撒大饭店	位置特别好，就在台北火车站对面，出行很方便...
9.2		t-ai-pei	2018年3月5日		台北凯撒大饭店	地理位置很方便，就在台北车站上面...
8.8		t-ai-pei	2018年3月4日		台北凯撒大饭店	便捷的地点 真诚专业的服务
10		t-ai-pei	2018年10月21日		洛碁大饭店中华馆	早餐丰富，房间也整洁干净，离西门町近，过个马路就到了。
7.9		t-ai-pei	2018年10月16日		洛碁大饭店中华馆	住宿是包括早餐的，还可以。
7.5		t-ai-pei	2018年10月16日		洛碁大饭店中华馆	地理位置还行对面就是西门町楼下就是711。
7.9		t-ai-pei	2019年5月19日		龙虾先生的秘密巢穴设计青旅	地理位置不错。
8.3		t-ai-pei	2019年5月19日		龙虾先生的秘密巢穴设计青旅	提供免费的行李寄存服务
7.5		t-ai-pei	2019年4月30日		龙虾先生的秘密巢穴设计青旅	Budget
7.1		t-ai-pei	2018年6月29日		三德饭店	手机可以携带出去，方便
6.3		t-ai-pei	2018年6月22日		三德饭店	霉味
7.5		t-ai-pei	2018年6月13日		三德饭店	酒店网络较慢
6.3		t-ai-pei	2018年2月5日		台北天成大饭店	除位置外没有优势
6.7		t-ai-pei	2017年11月3日		东驿商旅 西宁馆	位置决定了一切，但是没什么入住体验可言
10		t-ai-pei	2017年10月19日		东驿商旅 西宁馆	地段好，员工服务态度也非常好，下楼去哪都方便，离地铁站非常近
7.9		t-ai-pei	2017年10月14日		东驿商旅 西宁馆	以價格而言蠻超值的
9.2		t-ai-pei	2018年12月18日		叙美精品旅店	地点很好方便出行
6.7		t-ai-pei	2018年12月4日		叙美精品旅店	位置优越
10		t-ai-pei	2018年11月5日		叙美精品旅店	干净整洁 服务热忱
7.1		t-ai-pei	2018年10月23日		摩莎曼拉精品旅馆-台北车站馆	总体感觉不好，下次不会住了
9.2		t-ai-pei	2018年10月21日		摩莎曼拉精品旅馆-台北车站馆	总体上是很好的住宿
10		t-ai-pei	2019年2月20日		Hotel PaPa Whale	复古酒店设计太棒了，房间很大地理位置也很好
8.3		t-ai-pei	2019年2月19日		Hotel PaPa Whale	早餐不喜欢
7.9		t-ai-pei	2018年3月2日		台北凯撒大饭店	早餐不错，房间隔音也挺好。
7.5		t-ai-pei	2018年2月27日		台北凯撒大饭店	还好
7.1		t-ai-pei	2018年10月11日		洛碁大饭店中华馆	地理位置十分好
9.2		t-ai-pei	2018年10月10日		洛碁大饭店中华馆	位置很方便，员工热情服务态度好，房间稍显拥挤...
8.3		t-ai-pei	2018年8月9日		Hotel M台北门精品旅店	位置好，方便
8.8		t-ai-pei	2019年4月28日		龙虾先生的秘密巢穴设计青旅	早餐很棒，公共空间真的很舒适，非常nice
8.3		t-ai-pei	2019年4月9日		龙虾先生的秘密巢穴设计青旅	性价比高，房间干净，地理位置方便，服务人员热情。
7.9		t-ai-pei	2019年4月1日		龙虾先生的秘密巢穴设计青旅	地點交通便利，不過要注意10時後要從大廈旁的窄巷進入才能乘電梯回旅店啦...
7.1		t-ai-pei	2018年6月1日		三德饭店	设施有点老旧
5.0		t-ai-pei	2018年5月24日		三德饭店	太久了
10		t-ai-pei	2018年5月22日		三德饭店	很安静、 房间相比较很大很干净
5.8		t-ai-pei	2018年1月9日		台北天成大饭店	地点非常好，但是不值得这个价格
7.9		t-ai-pei	2017年12月17日		台北天成大饭店	交通方便，各方面還可以。
10		t-ai-pei	2017年11月17日		台北天成大饭店	非常舒适，出行极其方便
4.2		t-ai-pei	2017年10月9日		东驿商旅 西宁馆	1.
6.7		t-ai-pei	2017年9月27日		东驿商旅 西宁馆	工作人员亲切友善，卫生情况不好，地理位置不错。
10		t-ai-pei	2017年8月11日		东驿商旅 西宁馆	超棒的住宿体验
10		t-ai-pei	2018年10月2日		叙美精品旅店	都很满意
7.5		t-ai-pei	2018年9月11日		叙美精品旅店	位置优越，旁边是二二八公园和台大医院捷运站。
8.8		t-ai-pei	2018年8月30日		叙美精品旅店	位置优越，员工服务热情。
10		t-ai-pei	2018年10月16日		摩莎曼拉精品旅馆-台北车站馆	交通便利！舒适！
7.9		t-ai-pei	2018年10月15日		摩莎曼拉精品旅馆-台北车站馆	下次还会选择这家。
9.2		t-ai-pei	2018年10月14日		摩莎曼拉精品旅馆-台北车站馆	给我们升级成了四人间，床宽敞了不少；
9.6		t-ai-pei	2019年2月18日		Hotel PaPa Whale	床睡着不错，舒适。
9.2		t-ai-pei	2019年2月15日		Hotel PaPa Whale	服务人员态度很亲切，性价比高
7.9		t-ai-pei	2019年2月14日		Hotel PaPa Whale	地理位置优越，早餐好吃。
9.6		t-ai-pei	2018年2月27日		台北凯撒大饭店	推荐入住，下次还去
6.3		t-ai-pei	2018年2月26日		台北凯撒大饭店	酒店很老，睡觉的时候会闻到霉味，设施一般
8.8		t-ai-pei	2018年10月10日		洛碁大饭店中华馆	适合这个价位的舒适体验，早餐很棒。
7.9		t-ai-pei	2018年10月10日		洛碁大饭店中华馆	尽量还是住高级房吧，比标准房贵不多但是条件好太多。
8.8		t-ai-pei	2018年8月1日		Hotel M台北门精品旅店	值得入住
9.6		t-ai-pei	2018年7月29日		Hotel M台北门精品旅店	干净
10		t-ai-pei	2018年7月22日		Hotel M台北门精品旅店	位置方便，服务热情
9.6		t-ai-pei	2019年3月27日		龙虾先生的秘密巢穴设计青旅	不错哦，好评
5.8		t-ai-pei	2019年3月22日		龙虾先生的秘密巢穴设计青旅	再也不会住这里了
7.1		t-ai-pei	2019年3月20日		龙虾先生的秘密巢穴设计青旅	前台小哥很幽默，早餐的马铃薯泥好吃
7.1		t-ai-pei	2018年5月6日		三德饭店	交通便利，除了灯光不太好，整体满意，周边设施比较少。
6.7		t-ai-pei	2018年5月4日		三德饭店	旅店太老了，舒适度比较差，潮湿
5.0		t-ai-pei	2017年11月13日		台北天成大饭店	名气大于体验
10		t-ai-pei	2017年10月30日		台北天成大饭店	出行方便，非常满意
6.3		t-ai-pei	2017年8月5日		东驿商旅 西宁馆	下次来不会选他们家了，房间的味道实在受不了。
8.8		t-ai-pei	2017年7月19日		东驿商旅 西宁馆	性价比高，出行方便，下楼就有全家超市，周围有7-11，康是美
8.3		t-ai-pei	2018年8月5日		叙美精品旅店	位置不错，设施和清洁也还不错。
8.3		t-ai-pei	2018年7月25日		叙美精品旅店	隔音有點不好
7.5		t-ai-pei	2018年7月11日		叙美精品旅店	垃圾桶太小
7.5		t-ai-pei	2018年10月11日		摩莎曼拉精品旅馆-台北车站馆	物有所值的一次入住体验。
7.9		t-ai-pei	2018年10月10日		摩莎曼拉精品旅馆-台北车站馆	地理位置很好 离火车站很近
7.5		t-ai-pei	2018年10月10日		摩莎曼拉精品旅馆-台北车站馆	地理位置还不错，提供早餐，浴室和床很干净
10		t-ai-pei	2019年2月9日		Hotel PaPa Whale	位置很好
10		t-ai-pei	2019年2月7日		Hotel PaPa Whale	很優
7.9		t-ai-pei	2019年2月5日		Hotel PaPa Whale	位置不错
9.6		t-ai-pei	2018年2月26日		台北凯撒大饭店	还会再次入住
5.4		t-ai-pei	2018年2月25日		台北凯撒大饭店	如果在大陆这个价格，会毫不犹豫一颗星
8.8		t-ai-pei	2018年2月22日		台北凯撒大饭店	位置极佳，正对面就是台北火车站，负一楼就是美食街和捷运站...
9.6		t-ai-pei	2018年10月9日		洛碁大饭店中华馆	总体很不错，性价比高，下次还会选择
7.5		t-ai-pei	2018年10月9日		洛碁大饭店中华馆	地理位置真的很好，对面就是西门町，右边就是台北车站
9.6		t-ai-pei	2018年10月8日		洛碁大饭店中华馆	完美！
10		t-ai-pei	2018年7月19日		Hotel M台北门精品旅店	位置好
10		t-ai-pei	2018年7月7日		Hotel M台北门精品旅店	地理位置优越，服务态度极好 又有洗衣机和烘干机
7.1		t-ai-pei	2018年6月22日		Hotel M台北门精品旅店	房间很大，有Spa可以做。
7.5		t-ai-pei	2019年3月8日		龙虾先生的秘密巢穴设计青旅	舒適，熱情
8.8		t-ai-pei	2019年2月23日		龙虾先生的秘密巢穴设计青旅	房间虽小但干净整洁，基本上能满足入住需求，如果餐具能做到每个客人用后消毒就更好了。
9.6		t-ai-pei	2019年2月19日		龙虾先生的秘密巢穴设计青旅	位置服务都很好 公共区域也很温馨
